,prolific_id_NONE,prolific_id_robot,prolific_id_human,question_NONE,question_robot,question_human,score_NONE,score_robot,score_human,average_over_questions_NONE,average_over_questions_robot,average_over_questions_human
69,5c4d7aa4d3a5e30001834302,5d4551340196ac0001b914a5,5cf91e3f1756e60017a30568,q15,q16,q15,5.0,2.0,4.0,,,
70,5cd168e9f651de0015a062d2,5b213220809d160001a2c36d,5d9a125f1714540016a40a27,q16,q16,q15,4.0,4.0,4.0,,,
71,5ce16d99dd4e16001971d693,5d07da55ac77d8001580abb4,5d8f73849f7774001b90b23e,q16,q16,q15,4.0,3.0,6.0,,,
72,5c486433929dc500011c908a,,591a1f4800a5650001276188,q16,,q15,4.0,,3.0,,,
73,59ba957d3a9ab60001118fc2,,5c4a45dda8c31a000141a752,q16,,q15,3.0,,4.0,,,
74,5d6bbd83a9d20a0001de4c75,,5c314de6d5fc960001d2cb93,q16,,q15,4.0,,6.0,,,
75,5dae25fc2e361800135fbd02,,5b58be8a51ac08000194fcd4,q16,,q15,5.0,,5.0,,,
76,5cdfb5e4b5dcb500011d0d07,,5c9aa9ba39138e00169a4eb6,q16,,q15,0.0,,6.0,,,
77,5d3067ad3c028b001782ab68,,5c955419bd4bd9001995fa47,q16,,q16,5.0,,4.0,,,
78,5b212164cfbf200001cfb3ad,,5d920df12b679a00182bbc73,q16,,q16,4.0,,1.0,,,
79,5c4d7aa4d3a5e30001834302,,5d9d17b575f2320016c55550,q16,,q16,3.0,,0.0,,,
80,,,5cf91e3f1756e60017a30568,,,q16,,,5.0,,,
81,,,5d9a125f1714540016a40a27,,,q16,,,3.0,,,
82,,,5d8f73849f7774001b90b23e,,,q16,,,3.0,,,
83,,,591a1f4800a5650001276188,,,q16,,,3.0,,,
84,,,5c4a45dda8c31a000141a752,,,q16,,,5.0,,,
85,,,5c314de6d5fc960001d2cb93,,,q16,,,5.0,,,
86,,,5b58be8a51ac08000194fcd4,,,q16,,,1.0,,,
87,,,5c9aa9ba39138e00169a4eb6,,,q16,,,6.0,,,
